ides,idmun,time,tmax,tmin
13.0,83.0,,23.71,9.62500000000003
13.0,83.0,,24.72,10.040000000000031
13.0,83.0,,25.325,10.60000000000003
13.0,84.0,,26.36,13.97000000000006
13.0,84.0,,28.42,15.52500000000003
13.0,84.0,,31.015,17.39500000000003
13.0,84.0,,31.64,16.730000000000032
14.0,1.0,,30.34,12.640000000000065
14.0,1.0,,30.285,11.860000000000031
14.0,1.0,,30.15,11.745000000000031
14.0,1.0,,30.03,12.860000000000031
14.0,2.0,,30.27,11.470000000000065
14.0,2.0,,30.115,11.17000000000003
14.0,2.0,,30.09,11.39500000000003
14.0,2.0,,30.635,11.825000000000031
14.0,3.0,,32.879999999999995,10.970000000000065
14.0,3.0,,31.94,10.535000000000032
14.0,3.0,,31.025,10.725000000000032
14.0,3.0,,31.305,11.030000000000031
14.0,4.0,,25.69,10.270000000000064
14.0,4.0,,24.995,9.920000000000034
14.0,4.0,,24.56,10.090000000000034
14.0,4.0,,25.255000000000003,10.995000000000031
14.0,5.0,,32.91,11.340000000000066
14.0,5.0,,32.555,10.965000000000032
14.0,5.0,,32.08,11.230000000000032
14.0,5.0,,32.05499999999999,11.740000000000032
14.0,6.0,,31.509999999999987,10.930000000000064
14.0,6.0,,30.59499999999999,10.565000000000031
14.0,6.0,,29.91999999999999,10.755000000000036
14.0,6.0,,30.43,11.025000000000034
14.0,7.0,,33.789999999999985,10.970000000000068
14.0,7.0,,32.54999999999999,10.690000000000031
14.0,7.0,,31.234999999999992,10.990000000000034
14.0,7.0,,31.38499999999999,11.305000000000032
14.0,8.0,,28.299999999999983,12.930000000000067
14.0,8.0,,28.414999999999992,12.670000000000034
14.0,8.0,,28.43,13.205000000000034
14.0,8.0,,28.35499999999999,14.135000000000034
14.0,9.0,,33.369999999999976,11.230000000000068
14.0,9.0,,32.75999999999999,10.770000000000037
14.0,9.0,,32.084999999999994,10.970000000000034
14.0,9.0,,32.13499999999999,11.425000000000034
14.0,10.0,,25.69999999999997,10.410000000000068
14.0,10.0,,25.18999999999999,10.270000000000037
14.0,10.0,,24.875,10.530000000000037
14.0,10.0,,25.519999999999992,11.150000000000034
14.0,11.0,,27.709999999999987,10.16000000000007
14.0,11.0,,27.18,10.110000000000037
14.0,11.0,,26.894999999999992,10.750000000000036
14.0,11.0,,27.559999999999995,11.310000000000034
14.0,12.0,,27.75999999999999,11.430000000000067
14.0,12.0,,26.849999999999994,11.475000000000032
14.0,12.0,,26.195,12.020000000000032
14.0,12.0,,27.004999999999992,12.460000000000033
14.0,13.0,,30.669999999999987,13.320000000000066
14.0,13.0,,30.739999999999995,12.825000000000031
14.0,13.0,,30.75,13.010000000000034
14.0,13.0,,30.645,13.880000000000036
14.0,14.0,,29.34999999999999,11.74000000000007
14.0,14.0,,28.76,11.210000000000036
14.0,14.0,,28.4,11.245000000000037
14.0,14.0,,28.98,12.230000000000036
14.0,15.0,,24.05,10.980000000000071
14.0,15.0,,23.765,10.655000000000037
14.0,15.0,,24.28,10.920000000000035
14.0,15.0,,25.55,11.655000000000037
14.0,16.0,,30.540000000000003,13.390000000000072
14.0,16.0,,30.590000000000003,13.085000000000036
14.0,16.0,,30.620000000000005,13.530000000000037
14.0,16.0,,30.550000000000004,14.520000000000037
14.0,17.0,,25.090000000000007,11.390000000000075
14.0,17.0,,24.630000000000003,11.295000000000035
14.0,17.0,,24.625,11.940000000000037
14.0,17.0,,25.625,12.730000000000036
14.0,18.0,,30.93,13.630000000000074
14.0,18.0,,31.23,13.215000000000035
14.0,18.0,,31.36,13.425000000000036
14.0,18.0,,31.24,14.125000000000036
14.0,19.0,,31.43,8.12000000000007
14.0,19.0,,30.465,8.135000000000035
14.0,19.0,,29.39,8.720000000000034
14.0,19.0,,29.925,9.685000000000034
14.0,20.0,,28.96,20.030000000000072
14.0,20.0,,28.5,20.290000000000035
14.0,20.0,,28.57,20.81500000000004
14.0,20.0,,29.645,21.51500000000004
14.0,21.0,,28.93999999999999,14.650000000000068
14.0,21.0,,28.719999999999995,14.530000000000031
14.0,21.0,,29.259999999999994,15.000000000000032
14.0,21.0,,30.39,15.885000000000032
14.0,22.0,,32.76999999999999,19.630000000000063
14.0,22.0,,32.809999999999995,19.445000000000032
14.0,22.0,,33.22999999999999,19.660000000000032
14.0,22.0,,33.57499999999999,20.35000000000003
14.0,23.0,,26.399999999999977,9.86000000000006
14.0,23.0,,25.80499999999999,9.70000000000003
14.0,23.0,,25.49499999999999,9.99500000000003
14.0,23.0,,26.08999999999999,10.81500000000003
14.0,24.0,,28.92999999999998,10.79000000000006
14.0,24.0,,28.67499999999999,10.480000000000029
14.0,24.0,,28.64999999999999,10.65000000000003
14.0,24.0,,29.26499999999999,10.95500000000003
14.0,25.0,,29.769999999999985,6.85000000000006
14.0,25.0,,29.609999999999992,7.02000000000003
14.0,25.0,,29.23,8.21500000000003
14.0,25.0,,29.359999999999992,9.36000000000003
14.0,26.0,,29.87999999999998,12.600000000000058
14.0,26.0,,29.64999999999999,12.345000000000027
14.0,26.0,,29.70499999999999,12.76000000000003
14.0,26.0,,30.27999999999999,13.790000000000031
14.0,27.0,,27.12999999999998,13.740000000000062
14.0,27.0,,27.09999999999999,13.680000000000032
14.0,27.0,,27.73999999999999,14.065000000000031
14.0,27.0,,28.72999999999999,14.855000000000032
14.0,28.0,,26.01999999999998,11.470000000000066
14.0,28.0,,25.419999999999987,11.440000000000031
14.0,28.0,,25.17499999999999,12.015000000000033
14.0,28.0,,26.10499999999999,12.640000000000033
14.0,29.0,,30.44999999999997,11.830000000000066
14.0,29.0,,30.114999999999988,11.240000000000034
14.0,29.0,,29.679999999999986,11.235000000000037
14.0,29.0,,29.654999999999987,12.430000000000035
14.0,30.0,,26.60999999999997,16.47000000000007
14.0,30.0,,27.904999999999987,16.065000000000033
14.0,30.0,,28.679999999999986,16.245000000000033
14.0,30.0,,28.399999999999984,16.970000000000034
14.0,31.0,,31.13999999999997,7.760000000000071
14.0,31.0,,30.539999999999985,7.800000000000035
14.0,31.0,,29.824999999999985,8.440000000000035
14.0,31.0,,30.119999999999983,9.485000000000037
14.0,32.0,,25.16999999999997,10.080000000000071
14.0,32.0,,24.694999999999983,10.000000000000036
14.0,32.0,,24.51499999999998,10.595000000000034
14.0,32.0,,25.31499999999998,11.470000000000034
14.0,33.0,,30.30999999999996,13.13000000000007
14.0,33.0,,30.30499999999998,12.880000000000036
14.0,33.0,,30.40999999999998,13.410000000000034
14.0,33.0,,30.454999999999977,14.450000000000037
14.0,34.0,,25.55999999999996,10.40000000000007
14.0,34.0,,25.224999999999977,10.080000000000034
14.0,34.0,,25.30499999999998,10.510000000000034
14.0,34.0,,26.26499999999998,11.395000000000032
14.0,35.0,,29.42999999999996,12.520000000000069
14.0,35.0,,29.58499999999998,12.140000000000033
14.0,35.0,,29.69999999999998,13.065000000000031
14.0,35.0,,29.73999999999998,14.175000000000033
14.0,36.0,,33.13999999999996,10.890000000000066
14.0,36.0,,31.844999999999978,10.665000000000031
14.0,36.0,,30.509999999999977,10.940000000000031
14.0,36.0,,30.739999999999977,11.240000000000034
14.0,37.0,,24.21999999999996,9.97000000000007
14.0,37.0,,23.85999999999997,9.410000000000036
14.0,37.0,,24.19999999999997,9.500000000000036
14.0,37.0,,25.33999999999998,10.215000000000035
14.0,38.0,,32.28999999999996,11.79000000000007
14.0,38.0,,31.10499999999998,11.840000000000035
14.0,38.0,,29.91499999999997,12.205000000000036
14.0,38.0,,30.224999999999977,12.490000000000036
14.0,39.0,,31.899999999999952,11.18000000000007
14.0,39.0,,31.28999999999997,10.675000000000036
14.0,39.0,,30.58999999999998,10.765000000000036
14.0,39.0,,30.594999999999978,11.555000000000035
14.0,40.0,,34.48999999999995,10.93000000000007
14.0,40.0,,33.39999999999998,10.940000000000037
14.0,40.0,,32.174999999999976,11.495000000000037
14.0,40.0,,32.35999999999997,11.920000000000035
14.0,41.0,,28.619999999999944,6.620000000000071
14.0,41.0,,28.314999999999973,6.455000000000036
14.0,41.0,,27.85999999999997,7.490000000000036
14.0,41.0,,28.07999999999997,8.905000000000037
14.0,42.0,,30.63999999999994,6.550000000000074
14.0,42.0,,29.644999999999968,5.775000000000038
14.0,42.0,,28.54499999999997,5.950000000000038
14.0,42.0,,29.124999999999964,7.085000000000038
14.0,43.0,,32.55999999999993,19.50000000000008
14.0,43.0,,32.36999999999996,19.21000000000004
14.0,43.0,,32.64499999999996,19.52000000000004
14.0,43.0,,33.164999999999964,20.38500000000004
14.0,44.0,,28.289999999999928,15.290000000000074
14.0,44.0,,28.97499999999997,14.830000000000036
14.0,44.0,,29.269999999999968,14.940000000000037
14.0,44.0,,29.054999999999968,15.635000000000035
14.0,45.0,,31.57999999999993,11.330000000000076
14.0,45.0,,31.204999999999966,10.790000000000038
14.0,45.0,,30.649999999999967,10.93000000000004
14.0,45.0,,30.60499999999997,12.040000000000038
14.0,46.0,,30.68999999999994,12.990000000000077
14.0,46.0,,30.42499999999997,12.48000000000004
14.0,46.0,,30.14999999999997,12.83000000000004
14.0,46.0,,30.25499999999997,13.665000000000038
14.0,47.0,,27.89999999999993,15.740000000000077
14.0,47.0,,29.129999999999967,15.280000000000038
14.0,47.0,,29.31499999999997,15.300000000000038
14.0,47.0,,28.824999999999967,15.785000000000036
14.0,48.0,,28.669999999999938,12.880000000000075
14.0,48.0,,28.85999999999997,12.78500000000004
14.0,48.0,,29.034999999999968,13.470000000000038
14.0,48.0,,28.989999999999966,14.48500000000004
14.0,49.0,,35.659999999999926,18.70000000000008
14.0,49.0,,35.57499999999996,18.15000000000004
14.0,49.0,,36.04999999999996,18.14500000000004
14.0,49.0,,36.88999999999996,19.67500000000004
14.0,50.0,,28.589999999999915,13.510000000000078
14.0,50.0,,29.189999999999955,13.18000000000004
14.0,50.0,,29.729999999999954,13.47500000000004
14.0,50.0,,29.99999999999996,14.31500000000004
14.0,51.0,,30.829999999999902,13.500000000000078
14.0,51.0,,30.864999999999952,12.90000000000004
14.0,51.0,,30.77999999999995,12.89500000000004
14.0,51.0,,30.704999999999952,13.665000000000038
14.0,52.0,,26.199999999999903,10.400000000000077
14.0,52.0,,25.80499999999995,10.35000000000004
14.0,52.0,,25.78499999999995,11.14000000000004
14.0,52.0,,26.689999999999948,12.08500000000004
14.0,53.0,,27.6899999999999,13.05000000000008
14.0,53.0,,28.09499999999995,12.60500000000004
14.0,53.0,,28.534999999999947,13.57000000000004
14.0,53.0,,28.554999999999943,14.51000000000004
14.0,54.0,,25.27999999999989,10.39000000000008
14.0,54.0,,24.96999999999995,9.880000000000038
14.0,54.0,,25.144999999999943,10.030000000000037
14.0,54.0,,26.124999999999947,10.800000000000036
14.0,55.0,,34.24999999999989,11.120000000000072
14.0,55.0,,33.02499999999995,10.995000000000037
14.0,55.0,,31.69999999999995,11.405000000000037
14.0,55.0,,31.87499999999995,11.710000000000036
14.0,56.0,,33.7399999999999,17.030000000000072
14.0,56.0,,33.83499999999995,16.690000000000037
14.0,56.0,,34.434999999999945,16.935000000000038
14.0,56.0,,35.209999999999944,18.48000000000004
14.0,57.0,,29.36999999999989,12.96000000000008
14.0,57.0,,29.314999999999948,12.790000000000038
14.0,57.0,,29.504999999999946,13.350000000000035
14.0,57.0,,30.049999999999947,14.385000000000035
14.0,58.0,,29.089999999999893,13.600000000000074
14.0,58.0,,28.419999999999945,13.850000000000035
14.0,58.0,,27.789999999999942,14.310000000000038
14.0,58.0,,28.414999999999942,14.760000000000035
14.0,59.0,,30.039999999999885,12.950000000000074
14.0,59.0,,29.854999999999944,12.825000000000037
14.0,59.0,,30.059999999999945,13.445000000000036
14.0,59.0,,30.749999999999943,14.705000000000036
14.0,60.0,,30.629999999999885,11.520000000000074
14.0,60.0,,30.219999999999946,11.190000000000037
14.0,60.0,,29.839999999999943,11.555000000000035
14.0,60.0,,30.069999999999943,12.345000000000038
14.0,61.0,,30.51999999999989,7.260000000000076
14.0,61.0,,29.544999999999945,7.000000000000038
14.0,61.0,,28.549999999999947,7.505000000000038
14.0,61.0,,29.199999999999942,8.725000000000037
14.0,62.0,,30.39999999999989,11.090000000000074
14.0,62.0,,29.199999999999942,11.130000000000038
14.0,62.0,,28.114999999999945,11.615000000000038
14.0,62.0,,28.634999999999945,11.975000000000035
14.0,63.0,,29.09999999999989,14.920000000000073
14.0,63.0,,29.734999999999943,14.370000000000037
14.0,63.0,,29.739999999999945,14.380000000000036
14.0,63.0,,29.469999999999946,15.025000000000036
14.0,64.0,,25.659999999999886,12.100000000000072
14.0,64.0,,26.459999999999944,11.695000000000036
14.0,64.0,,27.07999999999994,12.880000000000036
14.0,64.0,,26.719999999999946,13.420000000000035
14.0,65.0,,33.05999999999989,16.850000000000076
14.0,65.0,,32.73499999999994,16.545000000000037
14.0,65.0,,33.04999999999994,17.000000000000036
14.0,65.0,,33.95999999999994,18.55000000000004
14.0,66.0,,27.10999999999988,16.510000000000073
14.0,66.0,,28.35999999999994,16.090000000000035
14.0,66.0,,28.79999999999994,16.225000000000037
14.0,66.0,,28.40499999999994,16.830000000000034
14.0,67.0,,29.599999999999884,17.250000000000068
14.0,67.0,,29.469999999999946,17.515000000000036
14.0,67.0,,29.504999999999946,17.900000000000034
14.0,67.0,,30.084999999999944,18.430000000000035
14.0,68.0,,30.879999999999885,16.63000000000007
14.0,68.0,,30.514999999999944,16.595000000000034
14.0,68.0,,30.714999999999947,17.205000000000034
14.0,68.0,,31.64999999999995,18.19000000000004
14.0,69.0,,29.359999999999893,13.870000000000063
14.0,69.0,,29.714999999999947,13.870000000000031
14.0,69.0,,30.514999999999947,14.605000000000032
14.0,69.0,,31.254999999999946,15.995000000000031
14.0,70.0,,31.80999999999989,12.600000000000067
14.0,70.0,,31.379999999999946,12.110000000000031
14.0,70.0,,30.879999999999946,12.165000000000036
14.0,70.0,,30.95499999999995,12.910000000000036
14.0,71.0,,31.629999999999896,11.820000000000071
14.0,71.0,,31.54499999999995,11.455000000000036
14.0,71.0,,31.16499999999995,11.840000000000035
14.0,71.0,,30.96999999999995,12.715000000000035
14.0,72.0,,29.019999999999897,13.380000000000072
14.0,72.0,,29.25999999999995,13.195000000000036
14.0,72.0,,29.50499999999995,13.760000000000035
14.0,72.0,,29.58499999999995,14.730000000000036
14.0,73.0,,30.3699999999999,13.460000000000074
14.0,73.0,,30.26999999999996,12.990000000000038
14.0,73.0,,30.20999999999995,13.545000000000035
14.0,73.0,,30.31999999999995,14.445000000000038
14.0,74.0,,28.8699999999999,13.270000000000074
14.0,74.0,,28.98499999999995,12.960000000000036
14.0,74.0,,29.08499999999995,13.570000000000036
14.0,74.0,,29.14999999999995,14.550000000000036
14.0,75.0,,33.7699999999999,11.150000000000071
14.0,75.0,,32.294999999999945,11.140000000000036
14.0,75.0,,30.729999999999944,11.495000000000037
14.0,75.0,,30.95499999999994,11.775000000000036
14.0,76.0,,31.37999999999988,8.290000000000072
14.0,76.0,,30.79499999999994,8.425000000000036
14.0,76.0,,30.084999999999944,9.010000000000035
14.0,76.0,,30.409999999999943,9.715000000000035
14.0,77.0,,30.319999999999887,10.830000000000071
14.0,77.0,,30.014999999999944,10.390000000000036
14.0,77.0,,29.969999999999946,10.535000000000036
14.0,77.0,,30.52499999999994,10.790000000000036
14.0,78.0,,28.919999999999884,12.940000000000072
14.0,78.0,,28.879999999999946,12.495000000000037
14.0,78.0,,28.79499999999994,12.930000000000035
14.0,78.0,,28.82499999999994,13.875000000000036
14.0,79.0,,29.79999999999988,11.670000000000073
14.0,79.0,,29.35499999999994,11.345000000000034
14.0,79.0,,29.15999999999994,11.590000000000035
14.0,79.0,,29.61499999999993,12.540000000000036
14.0,80.0,,30.789999999999875,14.66000000000007
14.0,80.0,,30.209999999999937,14.855000000000036
14.0,80.0,,29.869999999999937,15.275000000000036
14.0,80.0,,30.779999999999937,15.825000000000037
14.0,81.0,,29.13999999999988,7.040000000000071
14.0,81.0,,29.029999999999937,7.060000000000036
14.0,81.0,,28.71999999999993,8.185000000000036
14.0,81.0,,28.80999999999993,9.405000000000037
14.0,82.0,,25.68999999999987,9.970000000000075
14.0,82.0,,25.21999999999993,9.71500000000004
14.0,82.0,,24.959999999999937,9.950000000000038
14.0,82.0,,25.55999999999994,10.830000000000036
14.0,83.0,,31.99999999999988,11.490000000000077
14.0,83.0,,31.72999999999994,11.035000000000036
14.0,83.0,,31.53499999999994,11.170000000000035
14.0,83.0,,31.93999999999994,11.445000000000038
14.0,84.0,,29.66999999999988,16.160000000000075
14.0,84.0,,29.26499999999994,16.335000000000036
14.0,84.0,,29.09499999999994,16.865000000000038
14.0,84.0,,30.02499999999993,17.690000000000037
14.0,85.0,,30.73999999999988,12.550000000000075
14.0,85.0,,30.27499999999993,12.240000000000038
14.0,85.0,,30.38499999999994,12.575000000000038
14.0,85.0,,31.234999999999943,13.905000000000038
14.0,86.0,,23.549999999999883,9.330000000000076
14.0,86.0,,23.029999999999944,9.255000000000038
14.0,86.0,,22.779999999999944,9.69500000000004
14.0,86.0,,23.45499999999994,10.57000000000004
14.0,87.0,,31.28999999999988,15.63000000000008
14.0,87.0,,30.93499999999994,15.29500000000004
14.0,87.0,,31.25499999999994,15.67500000000004
14.0,87.0,,32.22999999999994,17.255000000000038
14.0,88.0,,27.46999999999988,10.500000000000076
14.0,88.0,,27.03499999999994,10.320000000000038
14.0,88.0,,26.77499999999994,10.790000000000038
14.0,88.0,,27.47999999999994,11.36000000000004
14.0,89.0,,27.85999999999988,11.170000000000078
14.0,89.0,,27.32499999999994,10.720000000000038
14.0,89.0,,27.05499999999994,10.775000000000038
14.0,89.0,,27.60999999999994,11.660000000000036
14.0,90.0,,26.31999999999988,10.150000000000077
14.0,90.0,,25.99999999999994,10.05500000000004
14.0,90.0,,25.96499999999994,10.78500000000004
14.0,90.0,,26.73999999999993,11.56500000000004
14.0,91.0,,30.379999999999875,11.910000000000078
14.0,91.0,,30.544999999999938,11.57000000000004
14.0,91.0,,30.634999999999938,11.98500000000004
14.0,91.0,,30.69999999999994,12.900000000000038
14.0,92.0,,28.21999999999988,13.520000000000074
14.0,92.0,,28.68499999999994,13.135000000000035
14.0,92.0,,29.14499999999994,13.375000000000036
14.0,92.0,,29.36499999999993,14.325000000000038
14.0,93.0,,29.82999999999988,12.830000000000076
14.0,93.0,,29.674999999999937,12.155000000000038
14.0,93.0,,29.45499999999993,12.19500000000004
14.0,93.0,,29.42499999999994,13.15500000000004
14.0,94.0,,32.25999999999988,10.73000000000008
14.0,94.0,,31.78999999999994,10.68500000000004
14.0,94.0,,31.169999999999938,11.28000000000004
14.0,94.0,,31.18499999999994,11.98000000000004
14.0,95.0,,32.73999999999988,11.10000000000008
14.0,95.0,,32.12499999999994,10.62000000000004
14.0,95.0,,31.559999999999945,10.76000000000004
14.0,95.0,,31.834999999999944,11.03500000000004
14.0,96.0,,27.189999999999888,15.070000000000078
14.0,96.0,,28.20499999999994,14.78500000000004
14.0,96.0,,29.21499999999994,15.18000000000004
14.0,96.0,,29.40499999999994,16.01000000000004
14.0,97.0,,30.74999999999988,12.35000000000008
14.0,97.0,,30.50999999999994,12.05500000000004
14.0,97.0,,30.304999999999943,12.39000000000004
14.0,97.0,,30.61999999999994,13.13000000000004
14.0,98.0,,31.659999999999883,11.51000000000008
14.0,98.0,,31.07499999999994,11.13000000000004
14.0,98.0,,30.46999999999994,11.37500000000004
14.0,98.0,,30.599999999999937,12.15000000000004
14.0,99.0,,21.45999999999988,8.690000000000078
14.0,99.0,,21.264999999999937,8.30000000000004
14.0,99.0,,21.78999999999993,8.33500000000004
14.0,99.0,,23.07999999999993,9.18500000000004
14.0,100.0,,31.40999999999987,19.10000000000008
14.0,100.0,,30.91499999999993,19.08500000000004
14.0,100.0,,31.10999999999993,19.69000000000004
14.0,100.0,,32.37999999999994,20.64000000000004
14.0,101.0,,31.96999999999988,12.250000000000082
14.0,101.0,,31.474999999999937,11.66000000000004
14.0,101.0,,30.89999999999993,11.65500000000004
14.0,101.0,,30.94999999999994,12.50500000000004
14.0,102.0,,25.48999999999988,10.38000000000008
14.0,102.0,,25.17999999999994,9.99000000000004
14.0,102.0,,25.23999999999993,10.18500000000004
14.0,102.0,,26.10499999999994,10.995000000000042
14.0,103.0,,26.87999999999988,12.860000000000085
14.0,103.0,,26.599999999999937,12.78000000000004
14.0,103.0,,26.974999999999937,13.27000000000004
14.0,103.0,,28.099999999999937,14.55000000000004
14.0,104.0,,30.73999999999988,7.04000000000008
14.0,104.0,,30.284999999999936,7.09500000000004
14.0,104.0,,29.69999999999994,8.15000000000004
14.0,104.0,,29.92499999999994,9.14000000000004
14.0,105.0,,30.88999999999988,13.320000000000078
14.0,105.0,,31.05999999999994,12.630000000000038
14.0,105.0,,31.11499999999993,12.600000000000035
14.0,105.0,,31.00499999999994,13.450000000000038
14.0,106.0,,23.16999999999988,9.540000000000076
14.0,106.0,,22.93999999999994,9.015000000000038
14.0,106.0,,23.35499999999994,8.970000000000038
14.0,106.0,,24.42499999999994,9.665000000000038
14.0,107.0,,26.74999999999988,14.680000000000076
14.0,107.0,,27.94499999999994,14.32000000000004
14.0,107.0,,28.96499999999994,14.60000000000004
14.0,107.0,,28.98999999999993,15.50500000000004
14.0,108.0,,27.699999999999875,12.31000000000008
14.0,108.0,,27.15999999999994,12.17500000000004
14.0,108.0,,27.28499999999994,12.61500000000004
14.0,108.0,,28.36499999999993,13.90000000000004
14.0,109.0,,29.43999999999988,13.81000000000008
14.0,109.0,,29.58999999999994,13.39000000000004
14.0,109.0,,29.78999999999994,13.96500000000004
14.0,109.0,,29.94999999999994,14.94500000000004
14.0,110.0,,25.20999999999988,10.350000000000078
14.0,110.0,,24.83499999999994,10.12500000000004
14.0,110.0,,24.92999999999994,10.76500000000004
14.0,110.0,,25.919999999999938,11.62000000000004
14.0,111.0,,30.019999999999875,12.70000000000008
14.0,111.0,,29.73499999999993,12.10000000000004
14.0,111.0,,29.404999999999937,12.22000000000004
14.0,111.0,,29.48999999999993,13.03000000000004
14.0,112.0,,29.65999999999988,13.52000000000008
14.0,112.0,,29.764999999999937,13.42500000000004
14.0,112.0,,30.279999999999937,14.08500000000004
14.0,112.0,,30.994999999999937,15.47500000000004
14.0,113.0,,22.659999999999872,8.700000000000081
14.0,113.0,,22.32999999999993,8.61000000000004
14.0,113.0,,22.404999999999934,8.915000000000042
14.0,113.0,,23.249999999999936,9.750000000000044
14.0,114.0,,29.319999999999872,10.970000000000086
14.0,114.0,,29.19999999999993,10.660000000000045
14.0,114.0,,29.34499999999993,10.800000000000043
14.0,114.0,,30.02499999999993,11.105000000000045
14.0,115.0,,31.13999999999987,7.220000000000085
14.0,115.0,,30.39999999999993,7.160000000000043
14.0,115.0,,29.569999999999936,8.065000000000042
14.0,115.0,,29.944999999999936,9.24000000000004
14.0,116.0,,30.28999999999987,10.750000000000083
14.0,116.0,,30.659999999999936,10.42000000000004
14.0,116.0,,30.924999999999937,10.91000000000004
14.0,116.0,,30.84499999999993,12.08000000000004
14.0,117.0,,30.63999999999987,12.320000000000082
14.0,117.0,,30.229999999999933,11.82000000000004
14.0,117.0,,29.819999999999933,12.04500000000004
14.0,117.0,,30.00499999999993,12.825000000000042
14.0,118.0,,30.24999999999986,11.080000000000084
14.0,118.0,,29.84499999999993,10.67000000000004
14.0,118.0,,29.369999999999933,10.83000000000004
14.0,118.0,,29.479999999999933,11.81500000000004
14.0,119.0,,28.379999999999864,11.58000000000008
14.0,119.0,,28.299999999999933,11.26000000000004
14.0,119.0,,28.46499999999993,11.44000000000004
14.0,119.0,,29.01999999999993,12.13500000000004
14.0,120.0,,32.11999999999986,11.390000000000082
14.0,120.0,,31.68999999999993,10.95500000000004
14.0,120.0,,31.07999999999993,11.200000000000042
14.0,120.0,,30.959999999999933,11.850000000000042
14.0,121.0,,29.539999999999868,10.940000000000085
14.0,121.0,,28.654999999999934,10.625000000000044
14.0,121.0,,28.354999999999933,10.905000000000044
14.0,121.0,,29.34499999999993,12.095000000000043
14.0,122.0,,30.019999999999868,13.860000000000086
14.0,122.0,,29.71999999999993,13.690000000000044
14.0,122.0,,29.98499999999993,14.180000000000044
14.0,122.0,,31.19999999999993,15.660000000000045
14.0,123.0,,30.17999999999987,14.080000000000087
14.0,123.0,,30.494999999999933,13.380000000000043
14.0,123.0,,30.64499999999993,13.345000000000043
14.0,123.0,,30.55999999999993,14.150000000000045
14.0,124.0,,31.15999999999986,12.720000000000091
14.0,124.0,,31.07999999999993,11.955000000000044
14.0,124.0,,30.94499999999993,11.830000000000044
14.0,124.0,,30.899999999999928,12.800000000000043
14.0,125.0,,28.719999999999853,12.89000000000009
14.0,125.0,,28.619999999999926,12.355000000000045
14.0,125.0,,28.464999999999925,12.525000000000045
14.0,125.0,,28.414999999999928,13.395000000000046
15.0,1.0,,21.449999999999854,7.830000000000091
15.0,1.0,,21.29999999999993,7.625000000000045
15.0,1.0,,22.189999999999927,8.070000000000046
15.0,1.0,,23.439999999999927,9.280000000000047
15.0,2.0,,23.699999999999854,12.480000000000096
15.0,2.0,,24.419999999999927,12.550000000000049
15.0,2.0,,25.79999999999993,13.615000000000046
15.0,2.0,,26.879999999999924,14.745000000000047
15.0,3.0,,22.46999999999985,8.830000000000094
15.0,3.0,,22.65999999999993,8.650000000000048
15.0,3.0,,23.774999999999928,9.21500000000005
15.0,3.0,,24.839999999999925,10.275000000000048
15.0,4.0,,21.01999999999985,11.640000000000096
15.0,4.0,,20.544999999999924,11.575000000000047
15.0,4.0,,20.87499999999992,11.835000000000049
15.0,4.0,,22.299999999999923,12.57000000000005
15.0,5.0,,19.669999999999845,7.6100000000001
15.0,5.0,,19.239999999999924,7.42000000000005
15.0,5.0,,19.744999999999923,7.600000000000049
15.0,5.0,,21.184999999999924,8.46500000000005
15.0,6.0,,19.929999999999847,9.4600000000001
15.0,6.0,,20.24999999999992,9.36500000000005
15.0,6.0,,21.349999999999923,9.72500000000005
15.0,6.0,,22.779999999999923,10.49000000000005
15.0,7.0,,15.969999999999848,5.1900000000001
15.0,7.0,,15.399999999999924,5.07500000000005
15.0,7.0,,15.609999999999925,5.33000000000005
15.0,7.0,,17.049999999999926,6.23000000000005
15.0,8.0,,30.82999999999985,19.2300000000001
15.0,8.0,,30.844999999999924,18.83500000000005
15.0,8.0,,31.454999999999924,18.85500000000005
15.0,8.0,,32.52499999999992,19.635000000000048
15.0,9.0,,19.359999999999843,9.160000000000096
15.0,9.0,,19.169999999999924,9.265000000000049
15.0,9.0,,20.164999999999925,10.030000000000047
15.0,9.0,,21.954999999999924,10.925000000000049
15.0,10.0,,25.109999999999847,10.210000000000097
15.0,10.0,,25.704999999999924,9.935000000000048
15.0,10.0,,26.44499999999992,10.535000000000048
15.0,10.0,,26.84499999999992,11.490000000000048
15.0,11.0,,22.88999999999984,14.290000000000097
15.0,11.0,,23.60499999999992,14.930000000000048
15.0,11.0,,25.23999999999992,16.29000000000005
15.0,11.0,,26.46999999999992,17.035000000000046
15.0,12.0,,19.79999999999984,9.130000000000091
15.0,12.0,,20.11499999999992,8.990000000000046
15.0,12.0,,21.14999999999992,9.290000000000044
15.0,12.0,,22.499999999999915,10.035000000000046
15.0,13.0,,22.36999999999983,9.060000000000093
15.0,13.0,,22.97499999999992,9.025000000000048
15.0,13.0,,24.37999999999992,9.555000000000046
15.0,13.0,,25.20499999999992,10.565000000000046
15.0,14.0,,20.78999999999984,7.560000000000092
15.0,14.0,,20.35499999999992,7.390000000000046
15.0,14.0,,21.02499999999992,7.690000000000046
15.0,14.0,,22.37499999999992,8.945000000000046
15.0,15.0,,20.419999999999845,10.020000000000092
15.0,15.0,,20.35999999999992,10.190000000000046
15.0,15.0,,21.17499999999992,11.060000000000043
15.0,15.0,,22.82999999999992,12.020000000000046
