Cve_Ent,Cve_Mun,Value,tmax,tmin
20,181,617,31.365000000000002,16.259999999999998
20,182,498,21.92,15.68
20,182,498,25.22,16.810000000000002
20,182,498,29.86,18.785
20,182,498,31.47,19.095
20,183,828,33.52,17.6
20,183,828,33.480000000000004,17.715
20,183,828,34.33,18.275
20,183,828,35.84,19.415
20,184,131,27.72,21.34
20,184,131,30.89,21.935000000000002
20,184,131,35.17,23.125
20,184,131,37.53,23.525
20,185,785,39.95,21.34
20,185,785,39.620000000000005,21.16
20,185,785,39.75,20.855
20,185,785,40.215,20.880000000000003
20,186,897,34.57,19.56
20,186,897,34.775,19.384999999999998
20,186,897,35.31,19.72
20,186,897,36.205,20.755000000000003
20,187,274,22.12,16.24
20,187,274,25.21,17.085
20,187,274,30.045,18.825
20,187,274,31.925000000000004,19.28
20,188,440,38.71,20.52
20,188,440,38.345,20.41
20,188,440,38.4,20.36
20,188,440,38.945,20.545
20,189,956,22.05,16.33
20,189,956,25.035,17.259999999999998
20,189,956,29.555,18.655
20,189,956,31.625,18.655
20,190,353,28.68,20.34
20,190,353,32.08,20.925
20,190,353,36.644999999999996,21.915
20,190,353,38.21,21.715
20,191,859,21.66,11.69
20,191,859,22.345,12.239999999999998
20,191,859,24.425,13.23
20,191,859,26.02,13.25
20,192,463,28.13,15.34
20,192,463,28.095,15.81
20,192,463,29.39,17.060000000000002
20,192,463,30.725,17.6
20,193,458,25.96,12.22
20,193,458,25.975,12.65
20,193,458,27.479999999999997,13.945
20,193,458,28.345,14.435
20,194,538,25.86,15.82
20,194,538,27.975,16.665
20,194,538,30.64,17.880000000000003
20,194,538,31.490000000000002,17.855
20,195,595,27.76,12.84
20,195,595,27.995,12.620000000000001
20,195,595,29.509999999999998,13.34
20,195,595,30.955,14.48
20,196,537,20.24,11.72
20,196,537,21.5,12.385000000000002
20,196,537,24.425,13.485
20,196,537,26.134999999999998,13.48
20,197,818,26.35,14.48
20,197,818,26.94,15.08
20,197,818,28.155,16.41
20,197,818,28.655,16.795
20,198,364,32.15,20.23
20,198,364,34.870000000000005,22.22
20,198,364,36.915000000000006,23.875
20,198,364,36.17,22.869999999999997
20,199,528,34.58,18.91
20,199,528,34.64,18.759999999999998
20,199,528,35.2,19.105
20,199,528,36.24,20.16
20,200,886,27.67,16.3
20,200,886,30.125,17.439999999999998
20,200,886,33.325,18.799999999999997
20,200,886,34.114999999999995,18.634999999999998
20,201,71,20.89,13.21
20,201,71,23.185000000000002,13.89
20,201,71,26.915,15.035
20,201,71,28.130000000000003,14.675
20,202,25,32.11,16.87
20,202,25,32.325,17.130000000000003
20,202,25,33.235,17.725
20,202,25,34.06,18.799999999999997
20,203,859,30.42,16.73
20,203,859,30.200000000000003,16.990000000000002
20,203,859,30.87,17.975
20,203,859,32.1,18.595
20,204,586,31.75,17.83
20,204,586,32.195,18.695
20,204,586,33.56,19.744999999999997
20,204,586,34.515,19.814999999999998
20,205,44,27.33,19.46
20,205,44,30.314999999999998,20.165
20,205,44,35.165,21.495
20,205,44,37.675,21.855
20,206,639,26.5,15.04
20,206,639,29.735,15.559999999999999
20,206,639,34.195,17.335
20,206,639,35.760000000000005,18.060000000000002
20,207,776,28.7,19.92
20,207,776,32.365,20.65
20,207,776,36.695,21.435
20,207,776,37.54,20.975
20,208,496,28.27,12.9
20,208,496,28.310000000000002,13.245000000000001
20,208,496,29.35,14.065
20,208,496,30.715,15.075
20,209,274,23.26,13.08
20,209,274,23.11,13.575
20,209,274,24.29,14.415
20,209,274,26.08,14.825
20,210,853,28.29,12.78
20,210,853,28.240000000000002,13.035
20,210,853,29.345,13.864999999999998
20,210,853,30.880000000000003,14.835
20,211,29,28.3,17.75
20,211,29,28.64,18.060000000000002
20,211,29,29.575000000000003,18.79
20,211,29,30.615000000000002,19.4
20,212,757,22.39,16.54
20,212,757,25.095,17.72
20,212,757,29.435000000000002,19.225
20,212,757,31.57,18.6
20,213,629,32.79,16.76
20,213,629,33.025,17.055
20,213,629,33.915,17.745
20,213,629,34.83,18.745
20,214,16,20.48,13.34
20,214,16,22.98,14.195
20,214,16,27.325000000000003,15.725
20,214,16,29.1,15.899999999999999
20,215,495,27.01,13.03
20,215,495,27.18,12.620000000000001
20,215,495,28.695,13.3
20,215,495,30.4,14.4
20,216,295,20.3,13.84
20,216,295,23.240000000000002,14.55
20,216,295,27.54,15.694999999999999
20,216,295,28.884999999999998,15.144999999999998
20,217,506,28.7,13.16
20,217,506,28.33,13.195
20,217,506,29.335,14.030000000000001
20,217,506,30.775,15.05
20,218,860,28.34,13.52
20,218,860,28.46,13.754999999999999
20,218,860,29.85,14.77
20,218,860,31.405,15.849999999999998
20,219,988,27.39,15.01
20,219,988,27.560000000000002,15.54
20,219,988,28.8,16.775
20,219,988,29.825000000000003,17.21
20,220,109,22.52,13.29
20,220,109,25.549999999999997,13.915
20,220,109,29.765,15.415
20,220,109,30.84,15.815
20,221,737,26.45,12.66
20,221,737,26.585,12.525
20,221,737,28.14,13.33
20,221,737,30.045,14.309999999999999
20,222,576,20.89,14.38
20,222,576,23.3,15.510000000000002
20,222,576,27.415,17.11
20,222,576,29.195,16.674999999999997
20,223,784,20.9,14.69
20,223,784,23.545,15.665
20,223,784,27.825000000000003,17.12
20,223,784,29.585,16.625
20,224,17,26.18,12.89
20,224,17,26.509999999999998,12.65
20,224,17,28.16,13.625
20,224,17,29.98,14.695
20,225,467,38.75,20.72
20,225,467,38.44,20.604999999999997
20,225,467,38.43,20.685
20,225,467,38.894999999999996,20.82
20,226,741,26.01,15.75
20,226,741,27.605,16.505000000000003
20,226,741,29.990000000000002,17.69
20,226,741,30.985,17.735
20,227,796,27.89,13.31
20,227,796,27.325000000000003,13.780000000000001
20,227,796,28.340000000000003,15.115
20,227,796,29.700000000000003,15.68
20,228,384,22.67,15.26
20,228,384,25.97,16.155
20,228,384,30.665,18.18
20,228,384,32.225,18.504999999999995
20,229,855,31.55,15.5
20,229,855,31.445,15.845
20,229,855,32.155,16.645000000000003
20,229,855,33.235,17.745
20,230,53,32.34,16.84
20,230,53,32.32,16.835
20,230,53,33.285,17.255
20,230,53,34.825,18.345
20,231,203,27.6,17.24
20,231,203,30.815,18.395
20,231,203,34.815,19.689999999999998
20,231,203,35.585,19.35
20,232,793,26.76,20.08
20,232,793,29.785000000000004,20.845
20,232,793,33.695,22.439999999999998
20,232,793,35.795,22.665
20,233,654,27.0,15.48
20,233,654,27.869999999999997,16.09
20,233,654,29.43,17.34
20,233,654,30.145000000000003,17.64
20,234,488,23.62,15.04
20,234,488,27.165,15.73
20,234,488,32.074999999999996,17.51
20,234,488,33.55499999999999,18.1
20,235,911,28.74,15.73
20,235,911,28.29,16.035
20,235,911,28.425,16.985
20,235,911,29.675,17.575
20,236,422,28.95,17.75
20,236,422,29.45,18.145
20,236,422,30.705,19.09
20,236,422,31.740000000000002,19.945
20,237,45,31.86,16.29
20,237,45,32.165,16.215
20,237,45,33.185,16.634999999999998
20,237,45,34.44,17.66
20,238,732,29.26,15.52
20,238,732,29.39,15.834999999999999
20,238,732,30.645,16.91
20,238,732,31.924999999999997,17.76
20,239,795,27.32,12.29
20,239,795,27.45,12.454999999999998
20,239,795,28.765,13.37
20,239,795,30.325,14.379999999999999
20,240,164,29.19,13.43
20,240,164,29.17,13.805
20,240,164,30.015,14.645
20,240,164,31.225,15.685
20,241,484,29.2,14.89
20,241,484,29.240000000000002,15.185
20,241,484,30.125,16.130000000000003
20,241,484,31.31,17.155
20,242,183,30.83,15.23
20,242,183,30.615,15.54
20,242,183,31.509999999999998,16.229999999999997
20,242,183,32.974999999999994,17.379999999999995
20,243,647,28.3,15.15
20,243,647,28.16,15.620000000000001
20,243,647,29.475,16.84
20,243,647,30.93,17.415
20,244,226,25.18,14.71
20,244,226,28.77,15.325
20,244,226,33.51,17.16
20,244,226,34.885,17.845
20,245,546,33.54,18.11
20,245,546,33.86,17.93
20,245,546,34.55,18.265
20,245,546,35.47,19.365000000000002
20,246,828,21.29,14.02
20,246,828,23.634999999999998,14.675
20,246,828,27.255000000000003,15.76
20,246,828,28.520000000000003,15.709999999999999
20,247,166,21.5,12.09
20,247,166,22.58,12.68
20,247,166,25.055,13.69
20,247,166,26.555,13.635
20,248,409,34.4,26.45
20,248,409,33.51,27.39
20,248,409,31.634999999999998,28.395
20,248,409,30.354999999999997,28.134999999999998
20,249,162,22.44,15.54
20,249,162,25.66,16.375
20,249,162,30.505000000000003,18.295
20,249,162,32.265,18.674999999999997
20,250,310,27.41,13.29
20,250,310,27.615000000000002,12.855
20,250,310,29.240000000000002,13.49
20,250,310,30.765,14.59
20,251,800,34.89,18.91
20,251,800,35.019999999999996,18.845
20,251,800,35.805,19.225
20,251,800,37.08,20.35
20,252,851,27.65,13.06
20,252,851,27.86,13.225000000000001
20,252,851,29.32,14.205
20,252,851,30.865000000000002,15.305
20,253,994,30.26,19.79
20,253,994,30.58,20.035
20,253,994,31.83,20.630000000000003
20,253,994,32.985,21.23
20,254,683,27.52,15.41
20,254,683,27.985,15.925
20,254,683,29.064999999999998,16.985
20,254,683,30.115000000000002,17.915
20,255,409,29.04,13.89
20,255,409,29.07,14.16
20,255,409,30.25,15.120000000000001
20,255,409,31.745,16.175
20,256,238,26.83,13.18
20,256,238,27.415,13.19
20,256,238,28.92,13.94
20,256,238,30.035,14.785
20,257,321,20.2,14.06
20,257,321,23.21,14.79
20,257,321,27.53,15.945
20,257,321,28.85,15.475000000000001
20,258,426,27.34,12.32
20,258,426,27.61,12.275
20,258,426,29.095,13.155000000000001
20,258,426,30.595,14.27
20,259,688,34.31,18.42
20,259,688,34.375,18.405
20,259,688,35.11,18.85
20,259,688,36.379999999999995,19.935
20,260,821,22.87,12.21
20,260,821,23.83,12.79
20,260,821,26.305,14.075
20,260,821,27.485,14.3
20,261,698,33.05,18.13
20,261,698,33.54,18.07
20,261,698,34.34,18.525
20,261,698,35.22,19.57
20,262,410,22.93,13.01
20,262,410,23.685000000000002,13.61
20,262,410,25.67,14.73
20,262,410,26.689999999999998,14.83
20,263,538,28.98,15.68
20,263,538,29.245,16.185000000000002
20,263,538,30.11,17.22
20,263,538,31.065,18.189999999999998
20,264,377,26.19,13.26
20,264,377,26.745,13.355
20,264,377,28.71,14.54
20,264,377,30.435000000000002,15.295000000000002
20,265,930,34.36,20.19
20,265,930,35.015,20.94
20,265,930,35.085,21.775
20,265,930,34.65,21.759999999999998
20,266,222,31.75,22.94
20,266,222,31.765,22.935000000000002
20,266,222,32.39,22.915
20,266,222,33.205,23.134999999999998
20,267,900,22.14,11.48
20,267,900,22.47,11.99
20,267,900,24.189999999999998,12.98
20,267,900,25.78,13.055
20,268,263,29.47,15.58
20,268,263,29.63,15.844999999999999
20,268,263,30.73,16.845
20,268,263,31.86,17.775
20,269,625,27.88,13.36
20,269,625,27.975,13.785
20,269,625,29.2,14.855
20,269,625,30.68,15.945
20,270,460,26.57,13.89
20,270,460,27.42,14.445
20,270,460,29.845,15.96
20,270,460,31.54,16.355
20,271,136,26.75,13.29
20,271,136,26.805,13.739999999999998
20,271,136,28.015,14.735
20,271,136,29.735,15.695
20,272,670,34.53,18.67
20,272,670,34.555,18.85
20,272,670,35.09,19.345
20,272,670,35.815,20.05
20,273,873,26.56,12.3
20,273,873,26.585,12.690000000000001
20,273,873,27.89,13.64
20,273,873,29.380000000000003,14.575
20,274,108,29.06,13.4
20,274,108,28.814999999999998,13.67
20,274,108,29.82,14.655
20,274,108,31.255000000000003,15.68
20,275,957,26.63,16.64
20,275,957,30.019999999999996,17.755000000000003
20,275,957,34.44499999999999,19.205
20,275,957,35.41,19.064999999999998
20,276,458,22.01,13.98
20,276,458,25.62,14.58
20,276,458,30.535,16.015
20,276,458,31.835,16.53
20,277,144,29.02,14.31
20,277,144,29.09,14.65
20,277,144,30.035,15.45
20,277,144,31.25,16.619999999999997
20,278,687,27.05,21.91
20,278,687,29.53,22.47
20,278,687,33.205,24.12
20,278,687,35.41,24.71
20,279,759,27.66,15.99
20,279,759,28.189999999999998,16.495
20,279,759,29.39,17.575
20,279,759,30.395,18.505
20,280,631,20.66,14.1
20,280,631,23.380000000000003,14.94
20,280,631,27.62,16.22
20,280,631,29.134999999999998,15.7
20,281,25,27.41,13.29
20,281,25,27.615000000000002,12.855
20,281,25,29.240000000000002,13.49
20,281,25,30.765,14.59
20,282,33,35.19,21.97
20,282,33,35.285,22.369999999999997
20,282,33,35.415000000000006,22.515
20,282,33,35.260000000000005,22.255000000000003
20,283,643,25.61,13.5
20,283,643,26.61,13.785
20,283,643,28.78,14.879999999999999
20,283,643,30.1,15.399999999999999
20,284,179,28.93,15.98
20,284,179,28.985,16.4
20,284,179,29.97,17.615000000000002
20,284,179,30.99,18.130000000000003
20,285,192,38.51,21.87
20,285,192,38.239999999999995,21.605
20,285,192,38.19,21.41
20,285,192,38.54,21.42
20,286,37,29.79,14.61
20,286,37,29.83,14.879999999999999
20,286,37,31.044999999999998,15.495000000000001
20,286,37,32.585,16.54
20,287,190,26.8,13.1
20,287,190,27.189999999999998,13.015
20,287,190,28.64,13.7
20,287,190,30.02,14.59
20,288,159,20.76,13.12
20,288,159,22.855,13.899999999999999
20,288,159,26.445,15.105
20,288,159,27.805,14.805
20,289,480,28.09,15.08
20,289,480,28.630000000000003,15.34
20,289,480,29.705,16.23
20,289,480,30.61,17.275
20,290,55,34.09,18.55
20,290,55,34.295,18.380000000000003
20,290,55,34.815,18.715
20,290,55,35.725,19.765
20,291,283,30.89,16.67
20,291,283,30.995,17.155
20,291,283,31.720000000000002,18.125
20,291,283,32.49,19.11
20,292,578,28.11,13.38
20,292,578,27.535,13.815000000000001
20,292,578,28.305,14.969999999999999
20,292,578,29.71,15.715
20,293,251,27.28,13.38
20,293,251,26.835,13.93
20,293,251,27.884999999999998,15.265
20,293,251,29.015,15.72
20,294,688,26.72,12.46
20,294,688,26.835,12.815000000000001
20,294,688,28.36,14.1
20,294,688,29.215,14.675
20,295,849,28.73,14.82
20,295,849,28.515,15.24
20,295,849,29.73,16.46
20,295,849,31.375,17.225
20,296,545,18.61,12.56
20,296,545,20.875,13.445
20,296,545,25.21,14.76
20,296,545,27.15,14.675
20,297,925,27.99,13.69
20,297,925,28.174999999999997,14.04
20,297,925,29.564999999999998,15.105
20,297,925,31.145,16.16
20,298,647,24.27,14.77
20,298,647,26.0,15.424999999999999
20,298,647,28.384999999999998,16.56
20,298,647,29.165,16.63
20,299,803,21.51,13.82
20,299,803,23.66,14.43
20,299,803,27.075,15.48
20,299,803,28.255000000000003,15.45
20,300,816,39.4,20.57
20,300,816,39.055,20.445
20,300,816,39.215,20.185000000000002
20,300,816,39.8,20.305
20,301,246,28.9,15.2
20,301,246,28.9,15.65
20,301,246,30.5,16.9
20,301,246,32.1,17.65
20,302,211,39.11,20.74
20,302,211,38.745000000000005,20.61
20,302,211,38.870000000000005,20.41
20,302,211,39.56,20.555
20,303,685,21.51,13.82
20,303,685,23.66,14.43
20,303,685,27.075,15.48
20,303,685,28.255000000000003,15.45
20,304,891,26.63,13.32
20,304,891,27.43,13.435
20,304,891,29.515,14.73
20,304,891,31.17,15.545
20,305,843,36.73,23.67
20,305,843,37.019999999999996,24.625
20,305,843,35.78,25.134999999999998
20,305,843,33.81,24.740000000000002
20,306,712,28.8,16.78
20,306,712,29.314999999999998,17.275
20,306,712,30.52,18.34
20,306,712,31.450000000000003,19.29
20,307,987,33.23,25.21
20,307,987,32.769999999999996,25.14
20,307,987,32.455,24.8
20,307,987,32.485,24.765
20,308,696,35.84,25.66
20,308,696,35.125,26.615000000000002
20,308,696,33.26,27.189999999999998
20,308,696,31.619999999999997,26.685
20,309,930,25.62,20.4
20,309,930,27.965,21.2
20,309,930,31.339999999999996,23.134999999999998
20,309,930,33.385,23.505
20,310,719,28.75,13.7
20,310,719,27.91,14.18
20,310,719,28.564999999999998,15.455
20,310,719,30.06,16.11
20,311,746,27.45,14.09
20,311,746,28.59,14.745000000000001
20,311,746,31.15,16.520000000000003
20,311,746,32.82,16.995000000000005
20,312,971,39.12,21.35
20,312,971,38.815,21.14
20,312,971,38.8,20.945
20,312,971,39.215,21.0
20,313,947,27.28,14.08
20,313,947,28.255000000000003,14.735
20,313,947,30.795,16.46
20,313,947,32.585,16.875
20,314,548,30.15,14.86
20,314,548,30.455,15.155
20,314,548,31.535,15.834999999999999
20,314,548,32.545,17.17
20,315,674,28.82,15.62
20,315,674,28.87,16.044999999999998
20,315,674,30.25,17.235
20,315,674,31.63,17.89
20,316,832,27.66,15.79
20,316,832,27.105,16.285
20,316,832,27.4,17.275
20,316,832,28.935000000000002,17.57
20,317,906,27.65,12.49
20,317,906,27.67,12.645
20,317,906,28.91,13.495000000000001
20,317,906,30.57,14.48
20,318,22,34.05,21.64
20,318,22,33.73,21.92
20,318,22,33.9,22.41
20,318,22,34.45,22.895000000000003
20,319,17,24.56,14.57
20,319,17,24.735,15.045
20,319,17,25.985,15.83
20,319,17,27.485,16.205
20,320,627,27.38,13.15
20,320,627,27.604999999999997,13.475000000000001
20,320,627,29.025,14.565000000000001
20,320,627,30.58,15.680000000000001
20,321,472,28.06,13.45
20,321,472,28.58,13.35
20,321,472,29.83,14.02
20,321,472,30.96,15.065
20,322,563,22.67,15.26
20,322,563,25.97,16.155
20,322,563,30.665,18.18
20,322,563,32.225,18.504999999999995
20,323,298,26.15,16.22
20,323,298,29.349999999999998,17.305
20,323,298,33.47,18.715
20,323,298,34.41,18.59
20,324,434,34.14,23.58
20,324,434,34.07,23.695
20,324,434,34.685,23.735
20,324,434,35.3,23.939999999999998
20,325,397,29.12,16.84
20,325,397,30.68,17.85
20,325,397,33.14,19.17
20,325,397,34.255,19.134999999999998
20,326,864,21.21,14.38
20,326,864,24.695,15.415
20,326,864,29.509999999999998,17.225
20,326,864,30.92,17.525000000000002
20,327,664,36.72,25.96
20,327,664,35.730000000000004,26.305
20,327,664,34.555,26.86
20,327,664,34.239999999999995,26.78
20,328,226,29.86,16.51
20,328,226,29.75,16.82
20,328,226,30.560000000000002,17.89
20,328,226,31.740000000000002,18.47
20,329,90,29.37,13.68
20,329,90,29.22,13.91
20,329,90,30.245,14.879999999999999
20,329,90,31.71,15.919999999999998
20,330,590,22.73,16.34
20,330,590,25.8,17.29
20,330,590,30.255000000000003,19.159999999999997
20,330,590,31.93,19.57
20,331,201,27.42,12.77
20,331,201,27.630000000000003,12.53
20,331,201,29.134999999999998,13.215
20,331,201,30.71,14.305
20,332,463,26.92,12.85
20,332,463,27.105,12.54
20,332,463,28.655,13.31
20,332,463,30.369999999999997,14.42
20,333,829,29.79,17.31
20,333,829,30.02,18.005
20,333,829,31.525,19.205
20,333,829,33.144999999999996,19.4
20,334,463,35.55,22.25
20,334,463,35.22,22.27
20,334,463,35.19,22.505
20,334,463,35.55,22.67
20,335,310,20.09,13.08
20,335,310,22.035,13.969999999999999
20,335,310,25.75,15.28
20,335,310,27.509999999999998,15.065
20,336,562,19.11,13.67
20,336,562,21.509999999999998,14.665
20,336,562,26.11,16.165
20,336,562,28.325,16.15
20,337,384,22.97,14.64
20,337,384,25.509999999999998,15.36
20,337,384,28.625,16.475
20,337,384,29.369999999999997,16.385
20,338,842,27.38,13.02
20,338,842,27.0,13.46
20,338,842,28.215,14.735
20,338,842,29.439999999999998,15.25
20,339,790,26.86,12.46
20,339,790,26.915,12.365
20,339,790,28.365000000000002,13.17
20,339,790,30.310000000000002,14.185
20,340,366,29.09,14.65
20,340,366,29.84,15.185
20,340,366,31.130000000000003,16.415
20,340,366,32.06,17.39
20,341,767,26.87,12.42
20,341,767,26.855,12.33
20,341,767,28.29,13.125
20,341,767,30.28,14.145
20,342,309,28.65,14.63
20,342,309,28.22,15.120000000000001
20,342,309,29.33,16.455
20,342,309,30.94,17.075
20,343,826,26.37,14.14
20,343,826,26.71,14.805
20,343,826,27.925,16.175
20,343,826,28.685000000000002,16.545
20,344,185,32.72,18.3
20,344,185,32.66,18.740000000000002
20,344,185,33.185,19.575
20,344,185,33.785,20.435
20,345,47,39.79,21.85
20,345,47,39.5,21.630000000000003
20,345,47,39.575,21.32
20,345,47,39.980000000000004,21.29
20,346,116,27.81,12.64
20,346,116,27.78,12.754999999999999
20,346,116,29.060000000000002,13.575
20,346,116,30.89,14.555
20,347,685,24.64,13.83
20,347,685,24.96,14.305
20,347,685,26.23,15.219999999999999
20,347,685,27.725,15.89
20,348,607,30.23,14.52
20,348,607,30.17,14.83
20,348,607,31.14,15.495000000000001
20,348,607,32.46,16.6
20,349,247,27.5,14.66
20,349,247,27.48,15.205
20,349,247,28.67,16.485
20,349,247,29.799999999999997,16.96
20,350,458,26.73,13.89
20,350,458,26.725,14.535
20,350,458,27.799999999999997,15.87
20,350,458,28.674999999999997,16.28
20,351,205,27.9,15.04
20,351,205,28.39,15.32
20,351,205,29.34,16.22
20,351,205,30.245,17.189999999999998
20,352,266,33.08,17.8
20,352,266,33.525,17.71
20,352,266,34.305,18.095
20,352,266,35.230000000000004,19.134999999999998
20,353,242,27.28,14.42
20,353,242,27.66,14.735
20,353,242,28.59,15.625
20,353,242,29.66,16.665
20,354,944,22.67,15.26
20,354,944,25.97,16.155
20,354,944,30.665,18.18
20,354,944,32.225,18.504999999999995
20,355,183,21.59,14.43
20,355,183,25.235,15.07
20,355,183,30.490000000000002,16.545
20,355,183,32.025,17.119999999999997
20,356,956,24.75,14.12
20,356,956,25.939999999999998,14.785
20,356,956,27.685,16.025000000000002
20,356,956,28.115,16.270000000000003
20,357,748,31.64,17.62
20,357,748,32.355000000000004,18.625
20,357,748,34.114999999999995,19.795
20,357,748,35.095,19.740000000000002
20,358,636,27.77,14.15
20,358,636,27.78,14.585
20,358,636,28.715,15.695
20,358,636,30.275,16.59
20,359,918,21.91,11.93
20,359,918,22.75,12.535
20,359,918,25.125,13.705
20,359,918,26.634999999999998,13.835
20,360,676,28.7,15.15
20,360,676,28.545,15.585
20,360,676,29.925,16.83
20,360,676,31.490000000000002,17.5
20,361,448,23.14,13.42
20,361,448,23.42,13.99
20,361,448,24.825,14.915
20,361,448,26.38,15.2
20,362,369,26.22,13.74
20,362,369,26.58,14.115
20,362,369,27.475,15.02
20,362,369,28.73,15.965
20,363,557,23.78,12.37
20,363,557,23.815,12.915
20,363,557,25.020000000000003,14.010000000000002
20,363,557,26.235,14.2
20,364,172,33.31,18.27
20,364,172,33.505,18.494999999999997
20,364,172,34.33,19.005
20,364,172,35.120000000000005,19.765
20,365,675,22.78,12.22
20,365,675,23.105,12.780000000000001
20,365,675,24.585,13.809999999999999
20,365,675,25.95,13.899999999999999
20,366,500,31.93,17.64
20,366,500,32.03,18.275
20,366,500,32.725,19.34
20,366,500,33.364999999999995,20.21
20,367,403,39.19,21.23
20,367,403,38.955,21.05
20,367,403,38.875,21.270000000000003
20,367,403,39.285,21.35
20,368,700,28.47,15.78
20,368,700,28.509999999999998,16.22
20,368,700,29.745,17.425
20,368,700,30.97,17.980000000000004
20,369,242,28.72,14.9
20,369,242,28.43,15.36
20,369,242,29.68,16.645
20,369,242,31.265,17.265
20,370,406,27.0,12.07
20,370,406,27.275,12.195
20,370,406,28.75,13.18
20,370,406,30.310000000000002,14.254999999999999
20,371,929,27.48,13.47
20,371,929,27.685000000000002,13.83
20,371,929,29.125,14.92
20,371,929,30.71,16.02
20,372,304,29.23,14.26
20,372,304,29.205,14.705
20,372,304,30.215,15.670000000000002
20,372,304,31.57,16.72
20,373,737,27.25,13.39
20,373,737,28.025,13.825
20,373,737,29.66,15.045
20,373,737,30.740000000000002,15.875
20,374,332,22.96,15.21
20,374,332,26.345,16.005000000000003
20,374,332,31.175,17.915
20,374,332,32.715,18.355
20,375,856,27.52,14.04
20,375,856,27.235,14.629999999999999
20,375,856,28.23,16.005
20,375,856,29.44,16.47
20,376,745,32.38,16.62
20,376,745,32.230000000000004,16.759999999999998
20,376,745,33.205,17.31
20,376,745,34.9,18.43
20,377,800,34.61,17.55
20,377,800,34.370000000000005,17.785
20,377,800,34.985,18.23
20,377,800,36.105000000000004,18.89
20,378,908,26.66,13.33
20,378,908,26.68,13.809999999999999
20,378,908,27.95,14.915
20,378,908,29.7,15.825
20,379,548,28.28,13.01
20,379,548,28.235,13.469999999999999
20,379,548,29.085,14.465
20,379,548,30.345,15.545
20,380,562,26.88,14.52
20,380,562,27.07,15.094999999999999
20,380,562,28.295,16.424999999999997
20,380,562,29.25,16.904999999999998
20,381,145,34.09,18.55
20,381,145,34.295,18.380000000000003
20,381,145,34.815,18.715
20,381,145,35.725,19.765
20,382,167,29.21,14.44
20,382,167,29.240000000000002,14.77
20,382,167,30.375,15.649999999999999
20,382,167,31.880000000000003,16.634999999999998
20,383,994,26.97,12.14
20,383,994,27.255,12.225000000000001
20,383,994,28.735,13.165
20,383,994,30.325,14.235
20,384,270,26.89,14.36
20,384,270,27.37,14.695
20,384,270,28.32,15.614999999999998
20,384,270,29.405,16.564999999999998
20,385,848,29.1,14.1
20,385,848,28.200000000000003,14.7
20,385,848,29.0,16.15
20,385,848,30.799999999999997,16.699999999999996
20,386,927,35.32,18.2
20,386,927,35.08,18.4
20,386,927,35.535,18.975
20,386,927,36.519999999999996,19.655
20,387,377,28.68,15.02
20,387,377,28.615000000000002,15.48
20,387,377,29.995,16.714999999999996
20,387,377,31.6,17.424999999999997
20,388,981,28.27,13.93
20,388,981,27.75,14.41
20,388,981,28.525,15.595
20,388,981,30.085,16.310000000000002
20,389,373,28.77,15.4
20,389,373,28.705,15.809999999999999
20,389,373,30.22,17.015
20,389,373,31.810000000000002,17.689999999999998
20,390,130,27.52,14.04
20,390,130,27.235,14.629999999999999
20,390,130,28.23,16.005
20,390,130,29.44,16.47
20,391,240,27.5,14.96
20,391,240,27.905,15.440000000000001
20,391,240,28.86,16.485
20,391,240,29.945,17.409999999999997
20,392,119,31.01,15.08
20,392,119,30.805,15.52
20,392,119,31.464999999999996,16.335
20,392,119,32.629999999999995,17.315
20,393,534,28.82,15.62
20,393,534,28.87,16.044999999999998
20,393,534,30.25,17.235
20,393,534,31.63,17.89
20,394,49,24.9,16.46
20,394,49,28.61,17.44
20,394,49,33.34,18.89
20,394,49,34.480000000000004,18.814999999999998
20,395,261,27.04,13.73
20,395,261,27.994999999999997,14.16
20,395,261,30.305,15.725
20,395,261,32.02,16.32
20,396,536,21.62,15.54
20,396,536,24.985,16.28
20,396,536,30.15,17.935000000000002
20,396,536,32.019999999999996,18.395000000000003
20,397,208,27.53,12.48
20,397,208,27.655,12.815000000000001
20,397,208,28.78,13.77
20,397,208,30.115000000000002,14.83
20,398,536,28.46,14.46
20,398,536,28.33,14.835
20,398,536,29.155,15.855
20,398,536,30.67,16.814999999999998
20,399,171,28.4,13.59
20,399,171,27.695,14.14
20,399,171,28.555,15.485000000000001
20,399,171,30.055,16.05
20,400,576,28.92,14.03
20,400,576,29.595,14.114999999999998
20,400,576,30.88,14.92
20,400,576,31.865000000000002,15.94
20,401,39,32.81,23.01
20,401,39,32.415000000000006,23.235
20,401,39,32.615,23.58
20,401,39,33.095,23.835
20,402,528,37.06,22.92
20,402,528,36.89,22.65
20,402,528,36.925,22.415
20,402,528,37.22,22.369999999999997
20,403,951,28.03,14.71
20,403,951,27.805,15.22
20,403,951,28.955,16.495
20,403,951,30.345,17.020000000000003
20,404,459,26.19,12.82
20,404,459,26.355,12.515
20,404,459,27.905,13.395
20,404,459,29.799999999999997,14.49
20,405,962,28.25,12.98
20,405,962,28.195,13.01
20,405,962,29.465,13.745
20,405,962,31.31,14.745
20,406,376,24.2,18.56
20,406,376,26.58,19.485
20,406,376,30.47,21.675
20,406,376,32.900000000000006,21.775
20,407,885,30.48,18.28
20,407,885,32.28,19.235
20,407,885,34.915,20.295
20,407,885,36.045,20.32
